,1991-2023,average
16000.0,0.04239561895057199,0.04239561895057199
16100.0,0.03345420431437096,0.03345420431437096
16200.0,0.025583340326246637,0.025583340326246637
16300.0,0.019063817846430298,0.019063817846430298
16400.0,0.007206684859337787,0.007206684859337787
16500.0,-0.014973267940071023,-0.014973267940071023
16600.0,-0.03867653613881096,-0.03867653613881096
16700.0,-0.05441478808657526,-0.05441478808657526
16800.0,-0.06372909690175843,-0.06372909690175843
16900.0,-0.070405380107544,-0.070405380107544
17000.0,-0.07617952807755775,-0.07617952807755775
17100.0,-0.08203805746921256,-0.08203805746921256
17200.0,-0.08802001722461851,-0.08802001722461851
17300.0,-0.09396802647480848,-0.09396802647480848
17400.0,-0.09988645282178597,-0.09988645282178597
17500.0,-0.10581153117221,-0.10581153117221
17600.0,-0.11174521718035553,-0.11174521718035553
17700.0,-0.11767459812684782,-0.11767459812684782
17800.0,-0.12356156705007644,-0.12356156705007644
17900.0,-0.12939511752793428,-0.12939511752793428
18000.0,-0.13529783953852687,-0.13529783953852687
18100.0,-0.1413181814589628,-0.1413181814589628
18200.0,-0.14707442886214447,-0.14707442886214447
18300.0,-0.15251545160787255,-0.15251545160787255
18400.0,-0.15934261950777143,-0.15934261950777143
18500.0,-0.16889408795238953,-0.16889408795238953
18600.0,-0.17930265469612935,-0.17930265469612935
18700.0,-0.18827518811547264,-0.18827518811547264
18800.0,-0.19502019671133636,-0.19502019671133636
18900.0,-0.19941513761973895,-0.19941513761973895
19000.0,-0.20251162239267667,-0.20251162239267667
19100.0,-0.20542495513134337,-0.20542495513134337
19200.0,-0.2083510557177209,-0.2083510557177209
19300.0,-0.2112636285530922,-0.2112636285530922
19400.0,-0.2141669003351815,-0.2141669003351815
19500.0,-0.21707211257024972,-0.21707211257024972
19600.0,-0.2199880437022744,-0.2199880437022744
19700.0,-0.22292372880878525,-0.22292372880878525
19800.0,-0.22589169256382466,-0.22589169256382466
20000.0,-0.23197804431218802,-0.23197804431218802
