,1991-2023,average
11700.0,0.04642801422495537,0.04642801422495537
11800.0,0.04670066531661016,0.04670066531661016
11900.0,0.04696904281793787,0.04696904281793787
12000.0,0.04724995970293455,0.04724995970293455
12100.0,0.04756302594752911,0.04756302594752911
12200.0,0.04788869980070178,0.04788869980070178
12300.0,0.04820424127972728,0.04820424127972728
12400.0,0.04851553826613718,0.04851553826613718
12500.0,0.048836266810262235,0.048836266810262235
12600.0,0.04918243033455041,0.04918243033455041
12700.0,0.04956511645993224,0.04956511645993224
12800.0,0.049977038601545634,0.049977038601545634
12900.0,0.05040910484429438,0.05040910484429438
13000.0,0.0508643327033578,0.0508643327033578
13100.0,0.051330858863077145,0.051330858863077145
13200.0,0.05172247952061678,0.05172247952061678
13300.0,0.05198304913273455,0.05198304913273455
13400.0,0.052247858450894316,0.052247858450894316
13500.0,0.052649645819094315,0.052649645819094315
13600.0,0.053127408459790706,0.053127408459790706
13700.0,0.053598133577013936,0.053598133577013936
13800.0,0.05408326676216594,0.05408326676216594
13900.0,0.0546045595988573,0.0546045595988573
14000.0,0.05508142381471212,0.05508142381471212
14100.0,0.05542679714625082,0.05542679714625082
14200.0,0.055639118020889354,0.055639118020889354
14300.0,0.05577586285320061,0.05577586285320061
14400.0,0.05600669589794273,0.05600669589794273
14500.0,0.0564536175323825,0.0564536175323825
14600.0,0.057000072464757606,0.057000072464757606
14700.0,0.05750097696765154,0.05750097696765154
14800.0,0.057913376875438835,0.057913376875438835
14900.0,0.05825149238458102,0.05825149238458102
15000.0,0.05865380217979972,0.05865380217979972
15100.0,0.059129782400641345,0.059129782400641345
15200.0,0.05907594155215412,0.05907594155215412
15300.0,0.05810549889764996,0.05810549889764996
15400.0,0.05714262348827332,0.05714262348827332
15500.0,0.05703498030402676,0.05703498030402676
15600.0,0.05738347677557872,0.05738347677557872
15700.0,0.0576559269235532,0.0576559269235532
15800.0,0.057900707200004904,0.057900707200004904
15900.0,0.058249360973010186,0.058249360973010186
16000.0,0.05861714452069588,0.05861714452069588
16100.0,0.058944906416366634,0.058944906416366634
16200.0,0.05946071058414802,0.05946071058414802
16300.0,0.06020532611134979,0.06020532611134979
16400.0,0.060270010676143064,0.060270010676143064
16500.0,0.05908687601562661,0.05908687601562661
16600.0,0.05789059688456502,0.05789059688456502
16700.0,0.057734622211299116,0.057734622211299116
16800.0,0.05835795166434284,0.05835795166434284
16900.0,0.05926817351963415,0.05926817351963415
17000.0,0.06028061398695202,0.06028061398695202
17100.0,0.06134595391038905,0.06134595391038905
17200.0,0.06246557495534563,0.06246557495534563
17300.0,0.06364115439335323,0.06364115439335323
17400.0,0.06486777859739544,0.06486777859739544
17500.0,0.0661419396114181,0.0661419396114181
17600.0,0.06745998217558138,0.06745998217558138
17700.0,0.06881886570668068,0.06881886570668068
17800.0,0.07022092565217677,0.07022092565217677
17900.0,0.07166447557224494,0.07166447557224494
18000.0,0.0731278140218024,0.0731278140218024
18100.0,0.07460109603483443,0.07460109603483443
18200.0,0.07613075853439666,0.07613075853439666
18300.0,0.07771457723179036,0.07771457723179036
18400.0,0.07913628874168194,0.07913628874168194
18500.0,0.08017820271721489,0.08017820271721489
18600.0,0.08067842898747352,0.08067842898747352
18700.0,0.0805422453100138,0.0805422453100138
18800.0,0.08013393710044112,0.08013393710044112
18900.0,0.07981255714904262,0.07981255714904262
19000.0,0.07956272367970066,0.07956272367970066
19100.0,0.07931506179877232,0.07931506179877232
19200.0,0.0790739622570366,0.0790739622570366
19300.0,0.07885488325421976,0.07885488325421976
19400.0,0.07865686537317879,0.07865686537317879
19500.0,0.07847652968526211,0.07847652968526211
19600.0,0.07831359362853191,0.07831359362853191
19700.0,0.07816827553394298,0.07816827553394298
19800.0,0.07804054173953337,0.07804054173953337
20000.0,0.07783777506295675,0.07783777506295675
