time,ssp585,ssp245,ssp126,ssp119
1934,0.1908781494112517,0.1908781494112517,0.1908781494112517,0.1908781494112517
1935,0.2057616813826623,0.2057616813826623,0.2057616813826623,0.2057616813826623
1936,0.2184006488479757,0.2184006488479757,0.2184006488479757,0.2184006488479757
1937,0.2285685416502634,0.2285685416502634,0.2285685416502634,0.2285685416502634
1938,0.2364269814841047,0.2364269814841047,0.2364269814841047,0.2364269814841047
1939,0.2425882209001139,0.2425882209001139,0.2425882209001139,0.2425882209001139
1940,0.2486324693192013,0.2486324693192013,0.2486324693192013,0.2486324693192013
1941,0.2552203068882346,0.2552203068882346,0.2552203068882346,0.2552203068882346
1942,0.2624335630477717,0.2624335630477717,0.2624335630477717,0.2624335630477717
1943,0.2699604278447478,0.2699604278447478,0.2699604278447478,0.2699604278447478
1944,0.2767427668238399,0.2767427668238399,0.2767427668238399,0.2767427668238399
1945,0.282013470413734,0.282013470413734,0.282013470413734,0.282013470413734
1946,0.2852758289410623,0.2852758289410623,0.2852758289410623,0.2852758289410623
1947,0.2864819241253054,0.2864819241253054,0.2864819241253054,0.2864819241253054
1948,0.286066466677493,0.286066466677493,0.286066466677493,0.286066466677493
1949,0.2848531489877637,0.2848531489877637,0.2848531489877637,0.2848531489877637
1950,0.2829442997685353,0.2829442997685353,0.2829442997685353,0.2829442997685353
1951,0.2796671617962187,0.2796671617962187,0.2796671617962187,0.2796671617962187
1952,0.2744728256333307,0.2744728256333307,0.2744728256333307,0.2744728256333307
1953,0.2677533778330705,0.2677533778330705,0.2677533778330705,0.2677533778330705
1954,0.2601019597571291,0.2601019597571291,0.2601019597571291,0.2601019597571291
1955,0.2527072643142953,0.2527072643142953,0.2527072643142953,0.2527072643142953
1956,0.2469515460186066,0.2469515460186066,0.2469515460186066,0.2469515460186066
1957,0.2439906925783984,0.2439906925783984,0.2439906925783984,0.2439906925783984
1958,0.2437219698348525,0.2437219698348525,0.2437219698348525,0.2437219698348525
1959,0.2454846706943848,0.2454846706943848,0.2454846706943848,0.2454846706943848
1960,0.2475590428603001,0.2475590428603001,0.2475590428603001,0.2475590428603001
1961,0.2489519765337202,0.2489519765337202,0.2489519765337202,0.2489519765337202
1962,0.2497900891355788,0.2497900891355788,0.2497900891355788,0.2497900891355788
1963,0.2505841729689547,0.2505841729689547,0.2505841729689547,0.2505841729689547
1964,0.2517808837450991,0.2517808837450991,0.2517808837450991,0.2517808837450991
