,1991-2023,average
15800.0,0.062458000095421504,0.062458000095421504
15900.0,0.06265481908848364,0.06265481908848364
16000.0,0.06287690957856162,0.06287690957856162
16100.0,0.06309105262950476,0.06309105262950476
16200.0,0.06348320258505655,0.06348320258505655
16300.0,0.06409493177597549,0.06409493177597549
16400.0,0.06420157471291249,0.06420157471291249
16500.0,0.06327400400345728,0.06327400400345728
16600.0,0.06209483224646397,0.06209483224646397
16700.0,0.06145716502309207,0.06145716502309207
16800.0,0.06138155050018534,0.06138155050018534
16900.0,0.06165722890975649,0.06165722890975649
17000.0,0.06209485405866089,0.06209485405866089
17100.0,0.06258544444632952,0.06258544444632952
17200.0,0.0631328252885524,0.0631328252885524
17300.0,0.06375333658392562,0.06375333658392562
17400.0,0.06444389333321306,0.06444389333321306
17500.0,0.06520020869200017,0.06520020869200017
17600.0,0.06602094997755202,0.06602094997755202
17700.0,0.06690513979823694,0.06690513979823694
17800.0,0.0678543632766969,0.0678543632766969
17900.0,0.0688656532269011,0.0688656532269011
18000.0,0.06991561449860441,0.06991561449860441
18100.0,0.07099200216579894,0.07099200216579894
18200.0,0.0721380900158507,0.0721380900158507
18300.0,0.07335411471755376,0.07335411471755376
18400.0,0.07444840661362588,0.07444840661362588
18500.0,0.07524424333511942,0.07524424333511942
18600.0,0.07566853886995478,0.07566853886995478
18700.0,0.07567624845008672,0.07567624845008672
18800.0,0.07547593144355265,0.07547593144355265
18900.0,0.07527275138427691,0.07527275138427691
19000.0,0.07509177334845273,0.07509177334845273
19100.0,0.07493113222697695,0.07493113222697695
19200.0,0.07478794426241048,0.07478794426241048
19300.0,0.07465906919309451,0.07465906919309451
19400.0,0.07454600365662377,0.07454600365662377
19500.0,0.07445064579957957,0.07445064579957957
19600.0,0.07437194844206137,0.07437194844206137
19700.0,0.07430856260151467,0.07430856260151467
19800.0,0.07426043861847949,0.07426043861847949
20000.0,0.0742111568398223,0.0742111568398223
