time,ssp585,ssp245,ssp126,ssp119
1926,0.05434480767320528,0.05434480767320528,0.05434480767320528,0.05434480767320528
1927,0.06648384676039122,0.06648384676039122,0.06648384676039122,0.06648384676039122
1928,0.08111222004935906,0.08111222004935906,0.08111222004935906,0.08111222004935906
1929,0.09717054971473141,0.09717054971473141,0.09717054971473141,0.09717054971473141
1930,0.11385455183587102,0.11385455183587102,0.11385455183587102,0.11385455183587102
1931,0.13064267637644555,0.13064267637644555,0.13064267637644555,0.13064267637644555
1932,0.14749751789185706,0.14749751789185706,0.14749751789185706,0.14749751789185706
1933,0.16417843980110366,0.16417843980110366,0.16417843980110366,0.16417843980110366
1934,0.18007372585967138,0.18007372585967138,0.18007372585967138,0.18007372585967138
1935,0.19411479375722857,0.19411479375722857,0.19411479375722857,0.19411479375722857
1936,0.20603834796978837,0.20603834796978837,0.20603834796978837,0.20603834796978837
1937,0.2156306996700598,0.2156306996700598,0.2156306996700598,0.2156306996700598
1938,0.22304432215481573,0.22304432215481573,0.22304432215481573,0.22304432215481573
1939,0.22885681216991874,0.22885681216991874,0.22885681216991874,0.22885681216991874
1940,0.2345589333200012,0.2345589333200012,0.2345589333200012,0.2345589333200012
1941,0.2407738744228628,0.2407738744228628,0.2407738744228628,0.2407738744228628
1942,0.24757883306393555,0.24757883306393555,0.24757883306393555,0.24757883306393555
1943,0.2546796489101394,0.2546796489101394,0.2546796489101394,0.2546796489101394
1944,0.2610780819092829,0.2610780819092829,0.2610780819092829,0.2610780819092829
1945,0.26605044378654147,0.26605044378654147,0.26605044378654147,0.26605044378654147
1946,0.2691281405104361,0.2691281405104361,0.2691281405104361,0.2691281405104361
1947,0.27026596615594844,0.27026596615594844,0.27026596615594844,0.27026596615594844
1948,0.26987402516744624,0.26987402516744624,0.26987402516744624,0.26987402516744624
1949,0.2687293858375129,0.2687293858375129,0.2687293858375129,0.2687293858375129
1950,0.2669285846872974,0.2669285846872974,0.2669285846872974,0.2669285846872974
1951,0.2638369450907723,0.2638369450907723,0.2638369450907723,0.2638369450907723
1952,0.25893662795597233,0.25893662795597233,0.25893662795597233,0.25893662795597233
1953,0.25259752625761367,0.25259752625761367,0.25259752625761367,0.25259752625761367
1954,0.24537920731804627,0.24537920731804627,0.24537920731804627,0.24537920731804627
1955,0.238403079541788,0.238403079541788,0.238403079541788,0.238403079541788
1956,0.23297315662132698,0.23297315662132698,0.23297315662132698,0.23297315662132698
1957,0.23017989865886637,0.23017989865886637,0.23017989865886637,0.23017989865886637
1958,0.22992638663665327,0.22992638663665327,0.22992638663665327,0.22992638663665327
1959,0.23158931197583468,0.23158931197583468,0.23158931197583468,0.23158931197583468
1960,0.23354626684933968,0.23354626684933968,0.23354626684933968,0.23354626684933968
1961,0.23486035522049073,0.23486035522049073,0.23486035522049073,0.23486035522049073
1962,0.23565102748639505,0.23565102748639505,0.23565102748639505,0.23565102748639505
1963,0.23640016317825913,0.23640016317825913,0.23640016317825913,0.23640016317825913
1964,0.23752913560858405,0.23752913560858405,0.23752913560858405,0.23752913560858405
1965,0.23965003931311243,0.23965003931311243,0.23965003931311243,0.23965003931311243
1966,0.2430104051675311,0.2430104051675311,0.2430104051675311,0.2430104051675311
1967,0.2476108169387463,0.2476108169387463,0.2476108169387463,0.2476108169387463
1968,0.25345837328545395,0.25345837328545395,0.25345837328545395,0.25345837328545395
1969,0.2608123033691738,0.2608123033691738,0.2608123033691738,0.2608123033691738
1970,0.2697875806502295,0.2697875806502295,0.2697875806502295,0.2697875806502295
1971,0.28052101803799706,0.28052101803799706,0.28052101803799706,0.28052101803799706
1972,0.29248076620496033,0.29248076620496033,0.29248076620496033,0.29248076620496033
1973,0.3054786090489743,0.3054786090489743,0.3054786090489743,0.3054786090489743
1974,0.3190598402367498,0.3190598402367498,0.3190598402367498,0.3190598402367498
1975,0.3333629769119293,0.3333629769119293,0.3333629769119293,0.3333629769119293
1976,0.34829313003827994,0.34829313003827994,0.34829313003827994,0.34829313003827994
1977,0.364066713899201,0.364066713899201,0.364066713899201,0.364066713899201
1978,0.38084427974020074,0.38084427974020074,0.38084427974020074,0.38084427974020074
1979,0.39845801318263974,0.39845801318263974,0.39845801318263974,0.39845801318263974
1980,0.41623435454416874,0.41623435454416874,0.41623435454416874,0.41623435454416874
1981,0.43369652674611675,0.43369652674611675,0.43369652674611675,0.43369652674611675
1982,0.45055586279658927,0.45055586279658927,0.45055586279658927,0.45055586279658927
1983,0.4672867903666893,0.4672867903666893,0.4672867903666893,0.4672867903666893
1984,0.48446866808223354,0.48446866808223354,0.48446866808223354,0.48446866808223354
1985,0.5026400451568598,0.5026400451568598,0.5026400451568598,0.5026400451568598
1986,0.5217385100595939,0.5217385100595939,0.5217385100595939,0.5217385100595939
1987,0.5411010413970141,0.5411010413970141,0.5411010413970141,0.5411010413970141
1988,0.5593151371754196,0.5593151371754196,0.5593151371754196,0.5593151371754196
1989,0.5758882922626095,0.5758882922626095,0.5758882922626095,0.5758882922626095
1990,0.5910941901352245,0.5910941901352245,0.5910941901352245,0.5910941901352245
1991,0.6061208962146039,0.6061208962146039,0.6061208962146039,0.6061208962146039
1992,0.6222820790184332,0.6222820790184332,0.6222820790184332,0.6222820790184332
1993,0.6402180337789047,0.6402180337789047,0.6402180337789047,0.6402180337789047
1994,0.6600861211889201,0.6600861211889201,0.6600861211889201,0.6600861211889201
1995,0.6808179751892607,0.6808179751892607,0.6808179751892607,0.6808179751892607
1996,0.7011727878656369,0.7011727878656369,0.7011727878656369,0.7011727878656369
1997,0.7201629157283479,0.7201629157283479,0.7201629157283479,0.7201629157283479
1998,0.737503979868425,0.737503979868425,0.737503979868425,0.737503979868425
1999,0.7537583915195762,0.7537583915195762,0.7537583915195762,0.7537583915195762
2000,0.7697223765468828,0.7697223765468828,0.7697223765468828,0.7697223765468828
2001,0.7862032686785982,0.7862032686785982,0.7862032686785982,0.7862032686785982
2002,0.8038835227647827,0.8038835227647827,0.8038835227647827,0.8038835227647827
2003,0.8234660806499379,0.8234660806499379,0.8234660806499379,0.8234660806499379
2004,0.8446398160596958,0.8446398160596958,0.8446398160596958,0.8446398160596958
2005,0.8668016973174263,0.8668016973174263,0.8668016973174263,0.8668016973174263
2006,0.8896611922031603,0.8896611922031603,0.8896611922031603,0.8896611922031603
2007,0.9128517265437871,0.9128517265437871,0.9128517265437871,0.9128517265437871
2008,0.9358596093152396,0.9358596093152396,0.9358596093152396,0.9358596093152396
2009,0.9583207585694409,0.9583207585694409,0.9583207585694409,0.9583207585694409
2010,0.980317847049084,0.980317847049084,0.980317847049084,0.980317847049084
2011,1.0017823047906462,1.0017823047906462,1.0017823047906462,1.0017823047906462
2012,1.0233224417171778,1.0233224417171778,1.0233224417171778,1.0233224417171778
2013,1.045322280192042,1.045322280192042,1.045322280192042,1.045322280192042
2014,1.0685812243417652,1.0685812243417652,1.0685812243417652,1.0685812243417652
2015,1.0920838423281887,1.0920838423281887,1.0920838423281887,1.0920838423281887
2016,1.1158430990127268,1.1158430990127268,1.1158430990127268,1.1158430990127268
2017,1.1398675137854986,1.1398675137854986,1.1398675137854986,1.1398675137854986
2018,1.1641570866465039,1.1641570866465039,1.1641570866465039,1.1641570866465039
2019,1.1887118175957434,1.1887118175957434,1.1887118175957434,1.1887118175957434
2020,1.2135228255212651,1.2135228255212651,1.2135228255212651,1.2135228255212651
2021,1.23855696566204,1.23855696566204,1.23855696566204,1.23855696566204
2022,1.2656447538417896,1.2660748235810313,1.2660597622925331,1.265999053230452
2023,1.2936791779140258,1.2926195199887687,1.2926676146935816,1.2928439762320265
2024,1.3227071901952965,1.3184253914460766,1.3184371841902738,1.3187345204955583
2025,1.352744313605892,1.3436786239281668,1.3434113899573001,1.3434364009299935
2026,1.383779791756558,1.3685093620410038,1.3676156601106038,1.3667899588180623
2027,1.4158049110285884,1.3930297757498937,1.391092768664518,1.38871448294411
2028,1.4487896585788553,1.4173099487704661,1.4138705375040517,1.4091594575065824
2029,1.4826909992095214,1.4413882874200519,1.435967819301303,1.4280980490656925
2030,1.5174854237861162,1.465306741190932,1.4574212145641068,1.445549806584679
2031,1.5531621219187617,1.4891001184144415,1.4782807873818595,1.4615670272879233
2032,1.5887351312747369,1.5135897942311938,1.4979199578462288,1.4740460169556893
2033,1.6244625636625287,1.5385416857554617,1.5164597177314878,1.4836047289603447
2034,1.6605459466996049,1.5637290474426726,1.5339496688007994,1.4908135517010361
2035,1.6971286629524454,1.58899892008054,1.5504475519842873,1.4961035772117068
2036,1.7343264920458814,1.614259646584016,1.5660160901667735,1.4998202915002807
2037,1.772230306718401,1.6394646561093493,1.5807262746858712,1.5022243725637263
2038,1.8109121660500054,1.66459531694069,1.5946417373406514,1.5035238852261723
2039,1.850422932872248,1.6896475493359633,1.6078237516312706,1.5038709500168064
2040,1.890798016350028,1.7146256449918065,1.6203252414442102,1.5033833820697087
2041,1.932064502687216,1.73954226391592,1.6321905969945265,1.5021502494263659
2042,1.9739860555248763,1.7645672115747029,1.6426940527889886,1.5002246423488845
2043,2.0165015091382346,1.7895888179881276,1.6520569056427432,1.497715036026196
2044,2.059604832766207,1.8145247276588445,1.6604838033681206,1.4947354785716769
2045,2.103291511593386,1.8393158688676934,1.6681319608664793,1.4913627423101392
2046,2.1475494768303665,1.8639186737358635,1.6751152268799225,1.4876405216102053
2047,2.1923698018252153,1.8883061169566555,1.6815159337053753,1.483598069550611
2048,2.2377456263975177,1.9124683056238536,1.6874020259753186,1.479260657992611
2049,2.2836789013057066,1.9364109411990797,1.692830817003413,1.4746499934754507
2050,2.3301803778479044,1.9601522836975422,1.6978548897344508,1.469792175439045
2051,2.3772599339915366,1.9837177839350422,1.7025192591309697,1.4647095965227241
2052,2.424361404216009,2.0066689631918724,1.7068258142335642,1.4592751916974693
2053,2.4715870413946504,2.029114780855825,1.7108065468199416,1.453574574514177
2054,2.5189745263238668,2.051118237218844,1.714499891686583,1.4477293288825828
2055,2.566548201267367,2.0727161437871082,1.717926060225451,1.4418148250821488
2056,2.6143208081457443,2.093933727059825,1.7210924733528943,1.4358748440643752
2057,2.662300457591121,2.1147889863680804,1.723997567167932,1.4299291926075735
2058,2.710502666143442,2.135305352884439,1.7266489098722055,1.4239997639197055
2059,2.7589467744113576,2.1555089949797215,1.7290558326739698,1.4181004247899882
2060,2.8076474495188855,2.17542283828042,1.7312216072607056,1.4122387228797337
2061,2.856622741575622,2.195071642146014,1.7331563663351868,1.4064620602154507
2062,2.9059004677221503,2.214407452784486,1.7345732956108848,1.4009460759211017
2063,2.9554811144978665,2.233460901184618,1.7355542665856867,1.3956587124835733
2064,3.005360651154848,2.252254855626221,1.7361585712044414,1.3905736936996205
2065,3.0555354352120556,2.2708047316324858,1.736427998324413,1.3856668083369412
2066,3.1060011746909892,2.28912076860941,1.7363890594538094,1.3809161523510356
2067,3.15674865830648,2.307204185900882,1.736052169531149,1.376295443723847
2068,3.207768177848141,2.3250554060400517,1.735423620121866,1.371780487266045
2069,3.259058930202046,2.342679584716929,1.7345127645895357,1.367358504838696
2070,3.3106293488036216,2.3600945055514577,1.7333335735383189,1.3630249528831675
2071,3.362490711369197,2.3773153849298723,1.731904396220168,1.3587841914188468
2072,3.415076632623772,2.394447682967787,1.7302276433818848,1.354828678302328
2073,3.4682215658776974,2.4114460794141177,1.7282934823510734,1.3511033432887243
2074,3.521744137899008,2.428244184098382,1.7260706172953093,1.3475534906427054
2075,3.5755196520700268,2.4447898507930237,1.723536844176215,1.3441403734168278
2076,3.6294587018135833,2.4610443419684387,1.7206747652342904,1.3408312340243846
2077,3.683497845593263,2.476978085228165,1.7174738348184697,1.3376037480076488
2078,3.737591052707688,2.4925706391341462,1.7139203793634226,1.3344339113191488
2079,3.7917020983212346,2.507803275025033,1.7099999971439792,1.331300154292517
2080,3.8458064437766875,2.522664036318363,1.7057044399233,1.3281863698449696
2081,3.899890348185471,2.5371460133591843,1.7010290451062529,1.325079156939809
2082,3.953600720211395,2.551200918535863,1.6960254840619886,1.321903483127828
2083,4.006932501813187,2.5648376209029102,1.6907358522285358,1.3186801870967149
2084,4.059791141728432,2.5780629132730333,1.6852407759567622,1.3154235803971959
2085,4.112120447108047,2.590891233326919,1.679594128877668,1.3121482115123375
2086,4.163890123337707,2.603335792658052,1.6738332327068188,1.3088634697264032
2087,4.215084401161517,2.615405267047967,1.6679788773176583,1.3055717149096675
2088,4.265695538583829,2.6271015607166457,1.6620372948814508,1.3022726247606486
2089,4.315720769942527,2.6384213396735894,1.6560092375371869,1.2989578058640827
2090,4.365161974811292,2.6493604489710516,1.6498854215737244,1.2956168686783656
2091,4.414020474956621,2.6599087043340046,1.6436555910996773,1.292241573126611
2092,4.462247315422905,2.669733133784589,1.6375815412800263,1.2889935784468656
2093,4.509865753415574,2.6789395601284385,1.6316366075691113,1.2858273755799694
2094,4.556904438744583,2.68763874140758,1.6258489939939131,1.2827207399030922
2095,4.603400688768905,2.695925898914523,1.6202435820458658,1.2796696399338658
2096,4.649391815657612,2.7038663986685516,1.614834459621649,1.2766668642132712
2097,4.694889269825603,2.711502073904712,1.6096241466536867,1.2737032791551393
2098,4.739915788145442,2.718860382224712,1.6046053101187623,1.270770709100479
2099,4.784485362921197,2.725955770675741,1.5997676475888754,1.2678672853629886
2100,4.828592130126131,2.7327917762996936,1.5950959990864886,1.26498508658596
